airline,airlineID,sourceAirport,sourceAirportID,sourceAirportName,sourceCity,sourceCountry,sourceLat,sourceLon,destinationAirport,destinationAirportID,destinationAirportName,destinationCity,destinationCountry,destinationLat,destinationLon,Codeshare,Stops,Equipment,airlineName,active,departureDate,arrivalDate,departureYear,departureMonth,departureDay,arrivalYear,arrivalMonth,arrivalDay,punctuality,serviceQuality,handlingPassengers,airHelpScore,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_TIME,APPID,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating
AT,4248,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,ORY,1386,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,,0,738,Royal Air Maroc,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,7.6,9.5,8.6,8.57,-11,10,232,TVR872,10,4,4,4,5,1
AT,4248,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,VIL,5670,Dakhla Airport,Dakhla,Western Sahara,23.7183,-15.932,,0,738,Royal Air Maroc,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,8.6,9.3,7.5,8.43,1,-17,136,TVR873,1,1,0,0,0,4
DE,1868,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,DUS,345,D�sseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,,0,32S,Condor Flugdienst,Y,10/21/2020,10/21/2020,2020,10,21,2020,10,21,8.4,7.8,2.3,6.13,62,58,180,TVR874,2,2,2,2,0,1
DE,1868,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,FRA,340,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,,0,32S,Condor Flugdienst,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,6.4,8.3,3.7,6.13,-2,-1,227,TVR875,6,0,0,0,0,1
DE,1868,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LEJ,348,Leipzig/Halle Airport,Leipzig,Germany,51.423889,12.236389,,0,32S,Condor Flugdienst,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,8.6,6.3,3.3,6.03,4,10,80,TVR876,9,0,0,0,0,1
DE,1868,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,MUC,346,Munich Airport,Munich,Germany,48.353802,11.7861,,0,32S,Condor Flugdienst,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,6.9,7.8,3.3,5.99,-5,-22,135,TVR877,0,0,0,0,0,1
FR,4296,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,CRL,304,Brussels South Charleroi Airport,Charleroi,Belgium,50.459202,4.45382,,0,738,Ryanair,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,7.9,7.8,1.3,5.66,25,17,80,TVR878,9,0,0,0,0,4
FR,4296,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,MRS,1353,Marseille Provence Airport,Marseille,France,43.43927192,5.221424103,,0,738,Ryanair,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,6.1,6,4.2,5.43,-5,-12,132,TVR879,5,4,1,3,4,3
HQ,2684,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,,0,320,Harmony Airways,N,10-11-2020,10-11-2020,2020,10,11,2020,10,11,8.3,6.3,0.8,5.13,-5,-2,135,TVR880,8,4,3,3,3,5
HQ,2684,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LIL,1399,Lille-Lesquin Airport,Lille,France,50.563332,3.086886,,0,320,Harmony Airways,N,10-05-2020,10-05-2020,2020,10,5,2020,10,5,7.5,6,1.7,5.04,43,29,167,TVR881,3,3,1,1,1,3
HV,5039,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,AMS,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,,0,73H,Transavia Holland,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,7.6,7.8,8.6,8,12,16,32,TVR882,8,3,4,3,2,5
LG,3329,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LUX,629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444,,0,73W 73H,Luxair,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,8.8,6,9.1,7.95,4,10,169,TVR883,8,4,4,3,3,5
NT,1539,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LPA,1054,Gran Canaria Airport,Gran Canaria,Spain,27.93190002,-15.38659954,Y,0,AT7,Binter Canarias,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,8.9,9.5,8.9,9.08,4,-1,27,TVR884,7,4,4,1,3,0
SN,1531,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,,0,319,Brussels Airlines,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,7.6,9.5,8.6,8.57,-10,-1,61,TVR885,1,0,0,0,0,1
TO,8745,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,73H,Transavia France,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,8.6,9.3,7.5,8.43,21,30,93,TVR886,9,0,0,0,0,4
TO,8745,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LIL,1399,Lille-Lesquin Airport,Lille,France,50.563332,3.086886,,0,73H,Transavia France,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.4,7.8,2.3,6.13,-4,-1,31,TVR887,2,0,0,0,0,4
TO,8745,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,73H,Transavia France,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,6.4,8.3,3.7,6.13,-13,7,29,TVR888,9,0,0,0,0,4
TO,8745,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,ORY,1386,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,,0,73H 320,Transavia France,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,8.6,6.3,3.3,6.03,-4,1,74,TVR889,8,0,0,0,0,5
TOM,5013,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,73H,Thomsonfly,Y,10-01-2020,10-01-2020,2020,10,1,2020,10,1,8.5,9.8,6.8,8.33,10,8,182,TVR890,8,0,0,0,0,5
TOM,5013,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,73H,Thomsonfly,Y,9/26/2020,9/26/2020,2020,9,26,2020,9,26,8.5,7.8,8.7,8.31,-4,-41,48,TVR891,8,5,5,4,5,3
U2,2297,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,CDG,1382,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,,0,319,easyJet,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,8,8,8.9,8.29,-5,-8,20,TVR892,7,4,5,3,3,3
U2,2297,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,319,easyJet,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,9,8.3,7.4,8.19,4,-2,131,TVR893,9,4,5,4,2,2
U2,2297,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,LYS,1335,Lyon Saint-Exup�ry Airport,Lyon,France,45.725556,5.081111,,0,319,easyJet,Y,10/25/2020,10/25/2020,2020,10,25,2020,10,25,8.9,8,7.5,8.12,24,58,154,TVR894,6,4,5,4,2,1
U2,2297,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,SXF,337,Berlin-Sch�nefeld Airport,Berlin,Germany,52.380001,13.5225,,0,320,easyJet,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,8.6,6.5,9.1,8.09,4,-1,59,TVR895,2,0,0,0,0,4
ZB,220,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,320,Air Bourbon,Y,10-06-2020,10-06-2020,2020,10,6,2020,10,6,8.5,9.8,6.8,8.33,-1,-28,136,TVR896,2,0,0,0,0,1
ST,2547,AGB,374,Augsburg Airport,Augsburg,Germany,48.425278,10.931667,MRS,1353,Marseille Provence Airport,Marseille,France,43.43927192,5.221424103,,0,FRJ,Germania,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,8.5,7.8,8.7,8.31,-9,1,63,TVR897,10,0,0,0,0,5
A5,1203,AGF,1262,Agen-La Garenne Airport,Agen,France,44.17470169,0.590556026,DCM,1285,Castres-Mazamet Airport,Castres,France,43.55630112,2.28918004,,0,AT5,Airlinair,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,8,8,8.9,8.29,-1,2,138,TVR898,9,0,0,0,0,3
A5,1203,AGF,1262,Agen-La Garenne Airport,Agen,France,44.17470169,0.590556026,ORY,1386,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,,0,AT5,Airlinair,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,9,8.3,7.4,8.19,1,8,130,TVR899,2,0,0,0,0,4
DC,2585,AGH,5597,�ngelholm-Helsingborg Airport,�ngelholm,Sweden,56.29610062,12.84710026,BMA,738,Stockholm-Bromma Airport,Stockholm,Sweden,59.35440063,17.94169998,,0,AT7,Golden Air,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,8.9,8,7.5,8.12,29,27,84,TVR900,0,0,0,0,0,1
SK,4319,AGH,5597,�ngelholm-Helsingborg Airport,�ngelholm,Sweden,56.29610062,12.84710026,ARN,737,Stockholm-Arlanda Airport,Stockholm,Sweden,59.65190125,17.91860008,,0,736 S20 73W 717 73H AT7,Scandinavian Airlines System,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.6,6.5,9.1,8.09,8,-12,238,TVR901,10,5,4,5,4,5
TF,3386,AGH,5597,�ngelholm-Helsingborg Airport,�ngelholm,Sweden,56.29610062,12.84710026,BMA,738,Stockholm-Bromma Airport,Stockholm,Sweden,59.35440063,17.94169998,Y,0,AT7,Malm� Aviation,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,8.2,8,7.9,8.04,-3,-12,299,TVR902,10,5,5,5,0,3
J5,10912,AGN,7135,Angoon Seaplane Base,Angoon,United States,57.503601,-134.585007,TKE,7137,#N/A,#N/A,#N/A,#N/A,#N/A,,0,DHP,Alaska Seaplane Service,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,8.5,8,7.5,8.01,-2,-14,164,TVR903,9,4,5,5,5,4
4U,2548,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,STR,350,Stuttgart Airport,Stuttgart,Germany,48.68989944,9.221960068,,0,320 319,Germanwings,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.6,7.8,8.6,8,-5,-12,132,TVR904,3,3,2,3,1,4
4U,2548,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,TXL,351,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,,0,319,Germanwings,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,8.8,6,9.1,7.95,0,-10,114,TVR905,5,2,4,3,3,4
AA,24,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,LHR,507,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Y,0,320,American Airlines,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,8.5,6.3,9.1,7.94,-2,-30,131,TVR906,3,3,5,3,2,4
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,CGN,344,Cologne Bonn Airport,Cologne,Germany,50.86589813,7.142739773,,0,738,Air Berlin,Y,10-10-2020,10-10-2020,2020,10,10,2020,10,10,7.3,8,8.5,7.94,-6,-9,129,TVR907,9,4,4,4,3,4
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,DUS,345,D�sseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,,0,332 321,Air Berlin,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,7.8,8.3,7.7,7.91,-6,3,285,TVR908,8,5,3,5,2,4
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,HAM,342,Hamburg Airport,Hamburg,Germany,53.63040161,9.988229752,,0,320 738 321,Air Berlin,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,8.1,6.3,9.4,7.9,0,-26,123,TVR909,10,0,0,0,0,1
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,MUC,346,Munich Airport,Munich,Germany,48.353802,11.7861,,0,738 320,Air Berlin,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,8.4,8,7.3,7.9,4,8,212,TVR910,8,0,0,0,0,3
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,PMI,3998,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.55170059,2.738810062,,0,320 321,Air Berlin,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,8.6,8,7,7.88,29,30,81,TVR911,8,0,0,0,0,3
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,STR,350,Stuttgart Airport,Stuttgart,Germany,48.68989944,9.221960068,,0,320 738,Air Berlin,Y,9/26/2020,9/26/2020,2020,9,26,2020,9,26,8.5,6.3,8.9,7.88,-2,-18,111,TVR912,6,0,0,0,0,1
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,TXL,351,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,,0,321,Air Berlin,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,7.7,7.8,8.1,7.85,-7,-9,83,TVR913,8,0,0,0,0,4
AB,214,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,VIE,1613,Vienna International Airport,Vienna,Austria,48.11029816,16.56970024,Y,0,321 320,Air Berlin,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,8.4,7.8,7.4,7.85,-7,-51,256,TVR914,3,0,0,0,0,4
AF,137,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,CDG,1382,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Y,0,738,Air France,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,7.8,6.3,9.5,7.84,-8,23,35,TVR915,9,0,0,0,0,5
AT,4248,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,CMN,1074,Mohammed V International Airport,Casablanca,Morocco,33.36750031,-7.589970112,,0,AT7,Royal Air Maroc,Y,10-10-2020,10-10-2020,2020,10,10,2020,10,10,9.2,6.3,7.9,7.79,2,1,228,TVR916,9,4,4,5,3,2
AY,2350,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,HEL,421,Helsinki Vantaa Airport,Helsinki,Finland,60.31719971,24.9633007,,0,320 32B 321,Finnair,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,8.4,6.8,8.2,7.78,-1,23,313,TVR917,10,3,5,4,4,4
AZ,596,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,FCO,1555,Leonardo da Vinci�Fiumicino Airport,Rome,Italy,41.8002778,12.2388889,,0,319 320,Alitalia,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,7.9,6.3,9.2,7.78,-6,-15,137,TVR918,6,4,4,4,3,3
BA,1355,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,LCY,503,London City Airport,London,United Kingdom,51.505299,0.055278,Y,0,E90,British Airways,Y,10/13/2020,10/13/2020,2020,10,13,2020,10,13,8,6.3,9,7.77,-4,-9,208,TVR919,10,4,5,4,4,5
BA,1355,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,319 734 320,British Airways,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,7.8,6.3,9.3,7.76,-4,10,195,TVR920,10,0,0,0,0,5
BA,1355,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,LHR,507,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,,0,320,British Airways,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,7.9,6.3,9.1,7.75,5,22,37,TVR921,8,0,0,0,0,5
BE,2421,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,EXT,552,Exeter International Airport,Exeter,United Kingdom,50.7344017,-3.413889885,,0,E95,Flybe,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,8.3,6,8.8,7.7,-2,-8,305,TVR922,0,0,0,0,0,4
BE,2421,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,SOU,495,Southampton Airport,Southampton,United Kingdom,50.95029831,-1.35679996,,0,E95,Flybe,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,8,6,9.1,7.7,-4,-7,142,TVR923,9,0,0,0,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,AAL,628,Aalborg Airport,Aalborg,Denmark,57.09275891,9.849243164,,0,73H,Norwegian Air Shuttle,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,8.1,6.3,8.7,7.69,8,-10,158,TVR924,10,0,0,0,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,ARN,737,Stockholm-Arlanda Airport,Stockholm,Sweden,59.65190125,17.91860008,,0,73H,Norwegian Air Shuttle,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,7.6,8,7.4,7.68,24,26,126,TVR925,10,0,0,0,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BGO,636,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125,,0,73H,Norwegian Air Shuttle,Y,9/28/2020,9/28/2020,2020,9,28,2020,9,28,7.5,7.8,7.8,7.67,-7,-14,152,TVR926,2,0,0,0,0,1
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,CGN,344,Cologne Bonn Airport,Cologne,Germany,50.86589813,7.142739773,,0,73H,Norwegian Air Shuttle,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,7.4,7.8,7.8,7.65,-5,-12,40,TVR927,10,0,0,0,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,CPH,609,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.61790085,12.65600014,,0,73H,Norwegian Air Shuttle,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,7.2,6.5,9.2,7.65,-10,-12,70,TVR928,1,0,0,0,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,GOT,687,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.66279984,12.27980042,,0,73H,Norwegian Air Shuttle,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,7.9,6,8.9,7.59,-3,-8,56,TVR929,10,5,5,4,0,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,HAM,342,Hamburg Airport,Hamburg,Germany,53.63040161,9.988229752,,0,73H,Norwegian Air Shuttle,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,7.3,7.8,7.7,7.57,-2,-21,62,TVR930,4,4,3,0,0,5
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,HEL,421,Helsinki Vantaa Airport,Helsinki,Finland,60.31719971,24.9633007,,0,73H,Norwegian Air Shuttle,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,9.1,4.5,8.6,7.42,-2,-22,113,TVR931,10,4,5,4,0,1
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,73H,Norwegian Air Shuttle,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,5.5,7.8,9,7.41,-4,-32,150,TVR932,1,3,2,1,4,1
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,MUC,346,Munich Airport,Munich,Germany,48.353802,11.7861,,0,73H,Norwegian Air Shuttle,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,6.2,6.5,9.5,7.39,0,-22,270,TVR933,7,4,4,5,3,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,OSL,644,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,,0,73H,Norwegian Air Shuttle,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,9.1,6.3,6.8,7.37,-2,-28,214,TVR934,5,4,1,3,1,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,RYG,657,"Moss Airport, Rygge",Rygge,Norway,59.378817,10.785439,,0,73H,Norwegian Air Shuttle,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,7,8,7.1,7.37,-2,-16,180,TVR935,3,4,1,4,5,1
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,SVG,666,Stavanger Airport Sola,Stavanger,Norway,58.87670135,5.63778019,,0,73H,Norwegian Air Shuttle,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,6.2,6.3,9.7,7.37,-2,-6,198,TVR936,7,4,4,4,1,4
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,TRD,665,Trondheim Airport V�rnes,Trondheim,Norway,63.4578018,10.9239998,,0,73H,Norwegian Air Shuttle,Y,10-07-2020,10-07-2020,2020,10,7,2020,10,7,7.8,6.3,8,7.36,-7,-32,58,TVR937,8,4,5,4,3,3
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,TRF,664,"Sandefjord Airport, Torp",Sandefjord,Norway,59.18669891,10.25860024,,0,73H,Norwegian Air Shuttle,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,7.6,9.7,4.9,7.36,-6,-24,154,TVR938,10,0,0,0,0,3
DY,3737,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,WAW,679,Warsaw Chopin Airport,Warsaw,Poland,52.16569901,20.96710014,,0,73H,Norwegian Air Shuttle,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,8.1,6.5,7.4,7.33,8,21,115,TVR939,5,0,0,0,0,1
EI,837,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BHD,467,George Best Belfast City Airport,Belfast,United Kingdom,54.61809921,-5.872499943,,0,320,Aer Lingus,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,7.7,6.3,8.1,7.33,0,-20,75,TVR940,7,0,0,0,0,5
EI,837,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,DUB,599,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,,0,330 320,Aer Lingus,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,7.8,6.3,7.9,7.31,-13,-20,104,TVR941,9,0,0,0,0,4
EI,837,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,ORK,596,Cork Airport,Cork,Ireland,51.84130096,-8.491109848,,0,320,Aer Lingus,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,8.1,7.8,6,7.29,-5,-18,50,TVR942,9,0,0,0,0,4
EI,837,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,SNN,603,Shannon Airport,Shannon,Ireland,52.702,-8.92482,,0,320,Aer Lingus,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,8,6.3,7.4,7.23,-3,-8,92,TVR943,9,0,0,0,0,1
FB,1548,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,SOF,1194,Sofia Airport,Sofia,Bulgaria,42.69669342,23.41143608,,0,320 319,Bulgaria Air,Y,10-02-2020,10-02-2020,2020,10,2,2020,10,2,7.9,6,7.8,7.23,-3,-6,59,TVR944,10,5,5,5,4,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,AAR,607,Aarhus Airport,Aarhus,Denmark,56.29999924,10.61900043,,0,738,Ryanair,Y,10-06-2020,10-06-2020,2020,10,6,2020,10,6,7.4,6.5,7.8,7.22,107,111,20,TVR945,10,4,4,4,3,1
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BCN,1218,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,,0,738,Ryanair,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,8.8,6,6.5,7.09,-2,4,124,TVR946,2,5,5,5,4,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BGY,1525,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417,,0,738,Ryanair,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,7.9,8,5,6.97,-2,8,50,TVR947,10,4,4,4,0,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BHX,469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,,0,738,Ryanair,Y,10-02-2020,10-02-2020,2020,10,2,2020,10,2,7.4,6,7.1,6.81,-4,29,152,TVR948,1,0,0,0,0,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BLL,608,Billund Airport,Billund,Denmark,55.74029922,9.151780128,,0,738,Ryanair,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,7.6,6,6.4,6.66,-6,-6,23,TVR949,10,0,0,0,0,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BLQ,1538,Bologna Guglielmo Marconi Airport,Bologna,Italy,44.5354,11.2887,,0,738,Ryanair,Y,10-07-2020,10-07-2020,2020,10,7,2020,10,7,5.8,6.3,7.8,6.61,-3,-7,152,TVR950,4,0,0,0,0,5
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BOH,494,Bournemouth Airport,Bournemouth,United Kingdom,50.77999878,-1.842499971,,0,738,Ryanair,Y,09-08-2020,09-08-2020,2020,9,8,2020,9,8,5.7,9.5,4,6.41,51,56,409,TVR951,10,0,0,0,0,4
FR,4296,AGP,1230,M�laga Airport,Malaga,Spain,36.67490005,-4.499110222,BRE,353,Bremen Airport,Bremen,Germany,53.04750061,8.786669731,,0,738,Ryanair,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,6.9,6.3,6.1,6.4,-3,-2,333,TVR952,1,0,0,0,0,5
